date,weekday,hour,building,consumption_kwh,temperature_c,occupancy_pct
2024-02-17,Sat,3,Building B,59,-6.2,7
2024-02-17,Sat,3,Building C,56.1,-6.2,3
2024-02-17,Sat,3,Building D,59.6,-6.2,5
2024-02-17,Sat,4,Building A,48.9,-5.2,4
2024-02-17,Sat,4,Building B,54.8,-5.2,6
2024-02-17,Sat,4,Building C,56.2,-5.2,3
2024-02-17,Sat,4,Building D,62.1,-5.2,5
2024-02-17,Sat,5,Building A,49.3,-3,6
2024-02-17,Sat,5,Building B,64.5,-3,9
2024-02-17,Sat,5,Building C,42.6,-3,5
2024-02-17,Sat,5,Building D,49.4,-3,8
2024-02-17,Sat,6,Building A,55.4,-1,14
2024-02-17,Sat,6,Building B,54.5,-1,21
2024-02-17,Sat,6,Building C,43.3,-1,9
2024-02-17,Sat,6,Building D,56.5,-1,13
2024-02-17,Sat,7,Building A,45.6,1,18
2024-02-17,Sat,7,Building B,67.5,1,38
2024-02-17,Sat,7,Building C,45.8,1,13
2024-02-17,Sat,7,Building D,58.4,1,22
2024-02-17,Sat,8,Building A,56.4,2.9,31
2024-02-17,Sat,8,Building B,62.7,2.9,61
2024-02-17,Sat,8,Building C,43.2,2.9,26
2024-02-17,Sat,8,Building D,60.7,2.9,40
2024-02-17,Sat,9,Building A,47.6,4.4,34
2024-02-17,Sat,9,Building B,68,4.4,76
2024-02-17,Sat,9,Building C,38.7,4.4,24
2024-02-17,Sat,9,Building D,59.6,4.4,49
2024-02-17,Sat,10,Building A,43.2,5.7,35
2024-02-17,Sat,10,Building B,76.1,5.7,79
2024-02-17,Sat,10,Building C,35.9,5.7,30
2024-02-17,Sat,10,Building D,53.5,5.7,49
2024-02-17,Sat,11,Building A,43,6.1,44
2024-02-17,Sat,11,Building B,68,6.1,70
2024-02-17,Sat,11,Building C,36.9,6.1,29
2024-02-17,Sat,11,Building D,57.9,6.1,48
2024-02-17,Sat,12,Building A,49.8,7.5,38
2024-02-17,Sat,12,Building B,67.2,7.5,57
2024-02-17,Sat,12,Building C,37.9,7.5,29
2024-02-17,Sat,12,Building D,51.4,7.5,51
2024-02-17,Sat,13,Building A,51.9,7.3,38
2024-02-17,Sat,13,Building B,75.5,7.3,77
2024-02-17,Sat,13,Building C,36.1,7.3,26
2024-02-17,Sat,13,Building D,51.6,7.3,50
2024-02-17,Sat,14,Building A,51.3,5.8,40
2024-02-17,Sat,14,Building B,63.9,5.8,65
2024-02-17,Sat,14,Building C,38.9,5.8,33
2024-02-17,Sat,14,Building D,56.9,5.8,57
2024-02-17,Sat,15,Building A,53,4.3,40
2024-02-17,Sat,15,Building B,78.5,4.3,62
2024-02-17,Sat,15,Building C,40.3,4.3,29
2024-02-17,Sat,15,Building D,54.6,4.3,54
2024-02-17,Sat,16,Building A,54.6,2.7,34
2024-02-17,Sat,16,Building B,63.1,2.7,57
2024-02-17,Sat,16,Building C,41.8,2.7,21
2024-02-17,Sat,16,Building D,50.2,2.7,43
2024-02-17,Sat,17,Building A,46.4,1.1,27
2024-02-17,Sat,17,Building B,67.4,1.1,47
2024-02-17,Sat,17,Building C,47.2,1.1,15
2024-02-17,Sat,17,Building D,56.2,1.1,34
2024-02-17,Sat,18,Building A,45.9,-1,15
2024-02-17,Sat,18,Building B,62.6,-1,32
2024-02-17,Sat,18,Building C,42.1,-1,11
2024-02-17,Sat,18,Building D,57.3,-1,19
2024-02-17,Sat,19,Building A,58.4,-3.1,12
2024-02-17,Sat,19,Building B,56.2,-3.1,23
2024-02-17,Sat,19,Building C,51.6,-3.1,10
2024-02-17,Sat,19,Building D,54.6,-3.1,13
2024-02-17,Sat,20,Building A,57.8,-4.5,10
2024-02-17,Sat,20,Building B,58.5,-4.5,18
2024-02-17,Sat,20,Building C,48.7,-4.5,8
2024-02-17,Sat,20,Building D,52.9,-4.5,11
2024-02-17,Sat,21,Building A,53.8,-6.6,9
2024-02-17,Sat,21,Building B,61.9,-6.6,15
2024-02-17,Sat,21,Building C,57.7,-6.6,6
2024-02-17,Sat,21,Building D,60.7,-6.6,10
2024-02-17,Sat,22,Building A,54.5,-8,6
2024-02-17,Sat,22,Building B,66.1,-8,9
2024-02-17,Sat,22,Building C,53.1,-8,4
2024-02-17,Sat,22,Building D,61,-8,7
2024-02-17,Sat,23,Building A,59.3,-7.9,4
2024-02-17,Sat,23,Building B,56.9,-7.9,7
2024-02-17,Sat,23,Building C,54.3,-7.9,3
2024-02-17,Sat,23,Building D,57.3,-7.9,5
2024-02-18,Sun,0,Building A,67,-9.5,5
2024-02-18,Sun,0,Building B,63.5,-9.5,6
2024-02-18,Sun,0,Building C,53,-9.5,3
2024-02-18,Sun,0,Building D,69.1,-9.5,5
2024-02-18,Sun,1,Building A,66.5,-8.9,4
2024-02-18,Sun,1,Building B,67.9,-8.9,8
2024-02-18,Sun,1,Building C,61.7,-8.9,3
2024-02-18,Sun,1,Building D,54.5,-8.9,6
2024-02-18,Sun,2,Building A,62.1,-7.3,4
2024-02-18,Sun,2,Building B,62.7,-7.3,7
2024-02-18,Sun,2,Building C,50.8,-7.3,3
2024-02-18,Sun,2,Building D,65.4,-7.3,5
2024-02-18,Sun,3,Building A,53,-7.2,4
2024-02-18,Sun,3,Building B,65.6,-7.2,7
2024-02-18,Sun,3,Building C,50.6,-7.2,3
2024-02-18,Sun,3,Building D,59.4,-7.2,5
2024-02-18,Sun,4,Building A,56.9,-5.1,4
2024-02-18,Sun,4,Building B,53.6,-5.1,8
2024-02-18,Sun,4,Building C,53.4,-5.1,3
2024-02-18,Sun,4,Building D,56.4,-5.1,5
2024-02-18,Sun,5,Building A,47.5,-3.1,6
2024-02-18,Sun,5,Building B,53.5,-3.1,10
2024-02-18,Sun,5,Building C,51.6,-3.1,4
2024-02-18,Sun,5,Building D,55.5,-3.1,8
2024-02-18,Sun,6,Building A,50.1,-1.1,13
2024-02-18,Sun,6,Building B,61.2,-1.1,21
2024-02-18,Sun,6,Building C,45.7,-1.1,8
2024-02-18,Sun,6,Building D,57.2,-1.1,17
2024-02-18,Sun,7,Building A,47,1.1,18
2024-02-18,Sun,7,Building B,68.4,1.1,34
2024-02-18,Sun,7,Building C,41.6,1.1,17
2024-02-18,Sun,7,Building D,59.1,1.1,28
2024-02-18,Sun,8,Building A,50.3,3.2,27
2024-02-18,Sun,8,Building B,74.3,3.2,53
2024-02-18,Sun,8,Building C,46,3.2,21
2024-02-18,Sun,8,Building D,55.7,3.2,38
2024-02-18,Sun,9,Building A,52.5,5.1,41
2024-02-18,Sun,9,Building B,70,5.1,73
2024-02-18,Sun,9,Building C,36.6,5.1,25
2024-02-18,Sun,9,Building D,52.8,5.1,53
2024-02-18,Sun,10,Building A,43.1,5.9,41
2024-02-18,Sun,10,Building B,68,5.9,75
2024-02-18,Sun,10,Building C,37.9,5.9,30
2024-02-18,Sun,10,Building D,55.6,5.9,53
2024-02-18,Sun,11,Building A,43.1,6.6,40
2024-02-18,Sun,11,Building B,72.9,6.6,62
2024-02-18,Sun,11,Building C,39.6,6.6,30
2024-02-18,Sun,11,Building D,54.1,6.6,49
2024-02-18,Sun,12,Building A,48.7,6.8,40
2024-02-18,Sun,12,Building B,68,6.8,55
2024-02-18,Sun,12,Building C,36,6.8,26
2024-02-18,Sun,12,Building D,50.1,6.8,40
2024-02-18,Sun,13,Building A,53.8,6.3,44
2024-02-18,Sun,13,Building B,77.4,6.3,65
2024-02-18,Sun,13,Building C,40.7,6.3,28
2024-02-18,Sun,13,Building D,53.9,6.3,45
2024-02-18,Sun,14,Building A,49.5,6.5,45
2024-02-18,Sun,14,Building B,65.2,6.5,66
2024-02-18,Sun,14,Building C,38.7,6.5,27
2024-02-18,Sun,14,Building D,60,6.5,51
2024-02-18,Sun,15,Building A,55.6,4.2,40
2024-02-18,Sun,15,Building B,63.3,4.2,69
2024-02-18,Sun,15,Building C,38.3,4.2,26
2024-02-18,Sun,15,Building D,61.6,4.2,47
2024-02-18,Sun,16,Building A,53.6,3.1,28
2024-02-18,Sun,16,Building B,69.1,3.1,53
2024-02-18,Sun,16,Building C,47.3,3.1,22
2024-02-18,Sun,16,Building D,60.6,3.1,35
2024-02-18,Sun,17,Building A,45.7,1.2,21
2024-02-18,Sun,17,Building B,60.2,1.2,47
2024-02-18,Sun,17,Building C,39.6,1.2,17
2024-02-18,Sun,17,Building D,57.2,1.2,32
2024-02-18,Sun,18,Building A,52.9,-1,15
2024-02-18,Sun,18,Building B,62.5,-1,25
2024-02-18,Sun,18,Building C,45.3,-1,13
2024-02-18,Sun,18,Building D,57.7,-1,22
2024-02-18,Sun,19,Building A,57.2,-2.8,13
2024-02-18,Sun,19,Building B,55,-2.8,24
2024-02-18,Sun,19,Building C,47.6,-2.8,8
2024-02-18,Sun,19,Building D,57.5,-2.8,16
2024-02-18,Sun,20,Building A,58.4,-5.4,11
2024-02-18,Sun,20,Building B,67.9,-5.4,17
2024-02-18,Sun,20,Building C,51.8,-5.4,8
2024-02-18,Sun,20,Building D,56.9,-5.4,14
2024-02-18,Sun,21,Building A,60.9,-7,8
2024-02-18,Sun,21,Building B,71,-7,13
2024-02-18,Sun,21,Building C,49.9,-7,7
2024-02-18,Sun,21,Building D,61.4,-7,10
2024-02-18,Sun,22,Building A,60.6,-8.1,6
2024-02-18,Sun,22,Building B,67.6,-8.1,9
2024-02-18,Sun,22,Building C,56.9,-8.1,4
2024-02-18,Sun,22,Building D,59.9,-8.1,8
2024-02-18,Sun,23,Building A,57.2,-9.2,4
2024-02-18,Sun,23,Building B,66.9,-9.2,6
2024-02-18,Sun,23,Building C,56.9,-9.2,3
2024-02-18,Sun,23,Building D,58.5,-9.2,5
2024-02-19,Mon,0,Building A,55,-8.3,11
2024-02-19,Mon,0,Building B,60,-8.3,9
2024-02-19,Mon,0,Building C,58.3,-8.3,9
2024-02-19,Mon,0,Building D,63,-8.3,9
2024-02-19,Mon,1,Building A,56.3,-9.3,10
2024-02-19,Mon,1,Building B,63.5,-9.3,9
2024-02-19,Mon,1,Building C,63.7,-9.3,9
2024-02-19,Mon,1,Building D,68.2,-9.3,9
2024-02-19,Mon,2,Building A,53.3,-7.9,11
2024-02-19,Mon,2,Building B,67.4,-7.9,9
2024-02-19,Mon,2,Building C,55.9,-7.9,10
2024-02-19,Mon,2,Building D,65.8,-7.9,10
2024-02-19,Mon,3,Building A,58.8,-7.3,11
2024-02-19,Mon,3,Building B,68.3,-7.3,10
2024-02-19,Mon,3,Building C,50.3,-7.3,9
2024-02-19,Mon,3,Building D,60.1,-7.3,11
2024-02-19,Mon,4,Building A,60.8,-5.3,9
2024-02-19,Mon,4,Building B,58.9,-5.3,10
2024-02-19,Mon,4,Building C,47,-5.3,11
2024-02-19,Mon,4,Building D,59.2,-5.3,11
2024-02-19,Mon,5,Building A,60.9,-3.3,13
2024-02-19,Mon,5,Building B,64.6,-3.3,16
2024-02-19,Mon,5,Building C,46.5,-3.3,17
2024-02-19,Mon,5,Building D,60.1,-3.3,16
2024-02-19,Mon,6,Building A,62.7,-1.1,30
2024-02-19,Mon,6,Building B,66.9,-1.1,31
2024-02-19,Mon,6,Building C,51.8,-1.1,29
2024-02-19,Mon,6,Building D,55.3,-1.1,28
2024-02-19,Mon,7,Building A,57.8,1,52
2024-02-19,Mon,7,Building B,63.7,1,54
2024-02-19,Mon,7,Building C,51.2,1,44
2024-02-19,Mon,7,Building D,55.8,1,54
2024-02-19,Mon,8,Building A,64.1,3,74
2024-02-19,Mon,8,Building B,88,3,80
2024-02-19,Mon,8,Building C,50.4,3,81
2024-02-19,Mon,8,Building D,67.6,3,69
2024-02-19,Mon,9,Building A,63.8,4.8,86
2024-02-19,Mon,9,Building B,80,4.8,100
2024-02-19,Mon,9,Building C,51.1,4.8,100
2024-02-19,Mon,9,Building D,71,4.8,94
2024-02-19,Mon,10,Building A,74.3,6.1,100
2024-02-19,Mon,10,Building B,84.7,6.1,100
2024-02-19,Mon,10,Building C,59.3,6.1,88
2024-02-19,Mon,10,Building D,78.6,6.1,97
2024-02-19,Mon,11,Building A,71.3,6.3,100
2024-02-19,Mon,11,Building B,86.7,6.3,100
2024-02-19,Mon,11,Building C,60.1,6.3,100
2024-02-19,Mon,11,Building D,68.9,6.3,100
2024-02-19,Mon,12,Building A,63,7.3,78
2024-02-19,Mon,12,Building B,71,7.3,100
2024-02-19,Mon,12,Building C,55.1,7.3,90
2024-02-19,Mon,12,Building D,74.3,7.3,94
2024-02-19,Mon,13,Building A,73.7,7,100
2024-02-19,Mon,13,Building B,72.4,7,100
2024-02-19,Mon,13,Building C,52.3,7,85
2024-02-19,Mon,13,Building D,71.2,7,100
2024-02-19,Mon,14,Building A,69,6.5,100
2024-02-19,Mon,14,Building B,76.4,6.5,89
2024-02-19,Mon,14,Building C,53.9,6.5,91
2024-02-19,Mon,14,Building D,78.8,6.5,100
2024-02-19,Mon,15,Building A,61.1,4.7,81
2024-02-19,Mon,15,Building B,81.4,4.7,90
2024-02-19,Mon,15,Building C,57.7,4.7,100
2024-02-19,Mon,15,Building D,65.2,4.7,91
2024-02-19,Mon,16,Building A,64,3.3,89
2024-02-19,Mon,16,Building B,72.2,3.3,88
2024-02-19,Mon,16,Building C,50.7,3.3,68
2024-02-19,Mon,16,Building D,77.6,3.3,85
2024-02-19,Mon,17,Building A,63.4,1,64
2024-02-19,Mon,17,Building B,70.2,1,55
2024-02-19,Mon,17,Building C,59.5,1,55
2024-02-19,Mon,17,Building D,71.5,1,54
2024-02-19,Mon,18,Building A,53.8,-1.1,38
2024-02-19,Mon,18,Building B,61.6,-1.1,37
2024-02-19,Mon,18,Building C,57.6,-1.1,41
2024-02-19,Mon,18,Building D,67.6,-1.1,35
2024-02-19,Mon,19,Building A,61.7,-3.2,29
2024-02-19,Mon,19,Building B,60.1,-3.2,34
2024-02-19,Mon,19,Building C,53.7,-3.2,27
2024-02-19,Mon,19,Building D,67.9,-3.2,34
2024-02-19,Mon,20,Building A,62.8,-5.4,25
2024-02-19,Mon,20,Building B,70.1,-5.4,24
2024-02-19,Mon,20,Building C,58.9,-5.4,22
2024-02-19,Mon,20,Building D,68.3,-5.4,28
2024-02-19,Mon,21,Building A,55.3,-6.7,19
2024-02-19,Mon,21,Building B,70.4,-6.7,22
2024-02-19,Mon,21,Building C,60.5,-6.7,17
2024-02-19,Mon,21,Building D,69.5,-6.7,19
2024-02-19,Mon,22,Building A,64.2,-7.4,13
2024-02-19,Mon,22,Building B,73.8,-7.4,16
2024-02-19,Mon,22,Building C,60.8,-7.4,13
2024-02-19,Mon,22,Building D,63.4,-7.4,16
2024-02-19,Mon,23,Building A,69,-9.4,10
2024-02-19,Mon,23,Building B,63,-9.4,9
2024-02-19,Mon,23,Building C,53.5,-9.4,11
2024-02-19,Mon,23,Building D,59.8,-9.4,10
2024-02-20,Tue,0,Building A,68.2,-9.1,9
2024-02-20,Tue,0,Building B,66.4,-9.1,10
2024-02-20,Tue,0,Building C,60.1,-9.1,10
2024-02-20,Tue,0,Building D,60.5,-9.1,11
2024-02-20,Tue,1,Building A,59.6,-8.9,11
2024-02-20,Tue,1,Building B,73.6,-8.9,10
2024-02-20,Tue,1,Building C,54.1,-8.9,9
2024-02-20,Tue,1,Building D,60,-8.9,10
2024-02-20,Tue,2,Building A,53.4,-8,10
2024-02-20,Tue,2,Building B,58.5,-8,10
2024-02-20,Tue,2,Building C,51.3,-8,11
2024-02-20,Tue,2,Building D,66.9,-8,10
2024-02-20,Tue,3,Building A,59.6,-6.1,10
2024-02-20,Tue,3,Building B,67.1,-6.1,10
2024-02-20,Tue,3,Building C,57.3,-6.1,11
2024-02-20,Tue,3,Building D,63.4,-6.1,11
2024-02-20,Tue,4,Building A,49.8,-4.5,11
2024-02-20,Tue,4,Building B,64.7,-4.5,9
2024-02-20,Tue,4,Building C,45.2,-4.5,9
2024-02-20,Tue,4,Building D,52.1,-4.5,11
2024-02-20,Tue,5,Building A,51.2,-2.9,13
2024-02-20,Tue,5,Building B,64.2,-2.9,16
2024-02-20,Tue,5,Building C,51.1,-2.9,13
2024-02-20,Tue,5,Building D,62.4,-2.9,13
2024-02-20,Tue,6,Building A,50.5,-1,33
2024-02-20,Tue,6,Building B,70.5,-1,34
2024-02-20,Tue,6,Building C,52.5,-1,32
2024-02-20,Tue,6,Building D,56.9,-1,30
2024-02-20,Tue,7,Building A,53.9,1,48
2024-02-20,Tue,7,Building B,62.1,1,57
2024-02-20,Tue,7,Building C,54.2,1,43
2024-02-20,Tue,7,Building D,68.1,1,53
2024-02-20,Tue,8,Building A,59.5,3.2,86
2024-02-20,Tue,8,Building B,75.4,3.2,78
2024-02-20,Tue,8,Building C,59.4,3.2,89
2024-02-20,Tue,8,Building D,71.5,3.2,84
2024-02-20,Tue,9,Building A,65.2,5.1,100
2024-02-20,Tue,9,Building B,86,5.1,100
2024-02-20,Tue,9,Building C,57.9,5.1,100
2024-02-20,Tue,9,Building D,67.7,5.1,95
2024-02-20,Tue,10,Building A,60.4,5.8,100
2024-02-20,Tue,10,Building B,84.5,5.8,100
2024-02-20,Tue,10,Building C,58.2,5.8,100
2024-02-20,Tue,10,Building D,78,5.8,87
2024-02-20,Tue,11,Building A,62.9,6.6,100
2024-02-20,Tue,11,Building B,90.7,6.6,88
2024-02-20,Tue,11,Building C,54.7,6.6,100
2024-02-20,Tue,11,Building D,79.8,6.6,100
2024-02-20,Tue,12,Building A,59.9,6.3,85
2024-02-20,Tue,12,Building B,69.3,6.3,100
2024-02-20,Tue,12,Building C,49.8,6.3,100
2024-02-20,Tue,12,Building D,75,6.3,80
2024-02-20,Tue,13,Building A,74.7,6.2,89
2024-02-20,Tue,13,Building B,72.5,6.2,100
2024-02-20,Tue,13,Building C,61.9,6.2,100
2024-02-20,Tue,13,Building D,68.1,6.2,95
2024-02-20,Tue,14,Building A,74.5,6.3,92
2024-02-20,Tue,14,Building B,78.6,6.3,100
2024-02-20,Tue,14,Building C,51.7,6.3,89
2024-02-20,Tue,14,Building D,78.5,6.3,98
2024-02-20,Tue,15,Building A,71,5.1,95
2024-02-20,Tue,15,Building B,88.9,5.1,85
2024-02-20,Tue,15,Building C,58,5.1,100
2024-02-20,Tue,15,Building D,73,5.1,100
2024-02-20,Tue,16,Building A,67,2.7,70
2024-02-20,Tue,16,Building B,74.2,2.7,80
2024-02-20,Tue,16,Building C,61.2,2.7,88
2024-02-20,Tue,16,Building D,75.4,2.7,85
2024-02-20,Tue,17,Building A,63,1.1,57
2024-02-20,Tue,17,Building B,68.2,1.1,67
2024-02-20,Tue,17,Building C,53.5,1.1,64
2024-02-20,Tue,17,Building D,61.1,1.1,68
2024-02-20,Tue,18,Building A,56.2,-1.1,38
2024-02-20,Tue,18,Building B,75.8,-1.1,36
2024-02-20,Tue,18,Building C,52.1,-1.1,40
2024-02-20,Tue,18,Building D,60.2,-1.1,36
2024-02-20,Tue,19,Building A,53.6,-3.1,34
2024-02-20,Tue,19,Building B,68.9,-3.1,30
2024-02-20,Tue,19,Building C,48.4,-3.1,32
2024-02-20,Tue,19,Building D,62.5,-3.1,32
2024-02-20,Tue,20,Building A,60.2,-5.4,27
2024-02-20,Tue,20,Building B,64,-5.4,25
2024-02-20,Tue,20,Building C,62.6,-5.4,23
2024-02-20,Tue,20,Building D,57.7,-5.4,25
2024-02-20,Tue,21,Building A,67.4,-6.7,22
2024-02-20,Tue,21,Building B,63.7,-6.7,19
2024-02-20,Tue,21,Building C,57,-6.7,20
2024-02-20,Tue,21,Building D,59.9,-6.7,23
2024-02-20,Tue,22,Building A,60.7,-8.4,13
2024-02-20,Tue,22,Building B,73.3,-8.4,15
2024-02-20,Tue,22,Building C,64.5,-8.4,15
2024-02-20,Tue,22,Building D,64.3,-8.4,17
2024-02-20,Tue,23,Building A,69.4,-9.6,9
2024-02-20,Tue,23,Building B,69.9,-9.6,9
2024-02-20,Tue,23,Building C,64.3,-9.6,9
2024-02-20,Tue,23,Building D,60.8,-9.6,9
2024-02-21,Wed,0,Building A,61.1,-8.5,10
2024-02-21,Wed,0,Building B,63.9,-8.5,11
2024-02-21,Wed,0,Building C,61.8,-8.5,11
2024-02-21,Wed,0,Building D,68,-8.5,11
2024-02-21,Wed,1,Building A,69,-9.1,11
2024-02-21,Wed,1,Building B,71.9,-9.1,10
2024-02-21,Wed,1,Building C,58.1,-9.1,9
2024-02-21,Wed,1,Building D,69.1,-9.1,11
2024-02-21,Wed,2,Building A,59.3,-7.7,10
2024-02-21,Wed,2,Building B,70.9,-7.7,9
2024-02-21,Wed,2,Building C,54.8,-7.7,11
2024-02-21,Wed,2,Building D,64.5,-7.7,10
2024-02-21,Wed,3,Building A,65.7,-7.2,9
2024-02-21,Wed,3,Building B,69.3,-7.2,10
2024-02-21,Wed,3,Building C,49.8,-7.2,9
2024-02-21,Wed,3,Building D,64.6,-7.2,11
2024-02-21,Wed,4,Building A,56.4,-4.6,10
2024-02-21,Wed,4,Building B,55.3,-4.6,10
2024-02-21,Wed,4,Building C,47.1,-4.6,11
2024-02-21,Wed,4,Building D,52.5,-4.6,11
2024-02-21,Wed,5,Building A,60.5,-3.1,14
2024-02-21,Wed,5,Building B,58.9,-3.1,15
2024-02-21,Wed,5,Building C,53.9,-3.1,16
2024-02-21,Wed,5,Building D,61,-3.1,15
2024-02-21,Wed,6,Building A,53.3,-0.9,28
2024-02-21,Wed,6,Building B,57.2,-0.9,27
2024-02-21,Wed,6,Building C,47.7,-0.9,31
2024-02-21,Wed,6,Building D,54.5,-0.9,29
2024-02-21,Wed,7,Building A,53.4,1,46
2024-02-21,Wed,7,Building B,76.3,1,53
2024-02-21,Wed,7,Building C,54.4,1,45
2024-02-21,Wed,7,Building D,65.9,1,44
2024-02-21,Wed,8,Building A,71.8,3.1,89
2024-02-21,Wed,8,Building B,85.2,3.1,70
2024-02-21,Wed,8,Building C,62.5,3.1,88
2024-02-21,Wed,8,Building D,68.8,3.1,83
2024-02-21,Wed,9,Building A,67,4.7,97
2024-02-21,Wed,9,Building B,90.7,4.7,85
2024-02-21,Wed,9,Building C,51.7,4.7,99
2024-02-21,Wed,9,Building D,72.5,4.7,100
2024-02-21,Wed,10,Building A,65.7,5.8,100
2024-02-21,Wed,10,Building B,81.7,5.8,100
2024-02-21,Wed,10,Building C,52.1,5.8,100
2024-02-21,Wed,10,Building D,79,5.8,100
2024-02-21,Wed,11,Building A,66.3,6.9,100
2024-02-21,Wed,11,Building B,88.8,6.9,93
2024-02-21,Wed,11,Building C,50.3,6.9,100
2024-02-21,Wed,11,Building D,68.4,6.9,96
2024-02-21,Wed,12,Building A,64.9,6.8,79
2024-02-21,Wed,12,Building B,69.8,6.8,87
2024-02-21,Wed,12,Building C,55.7,6.8,98
2024-02-21,Wed,12,Building D,75.6,6.8,89
2024-02-21,Wed,13,Building A,63.5,7.2,93
2024-02-21,Wed,13,Building B,89.7,7.2,98
2024-02-21,Wed,13,Building C,52.4,7.2,100
2024-02-21,Wed,13,Building D,71.7,7.2,98
2024-02-21,Wed,14,Building A,71.3,6.2,100
2024-02-21,Wed,14,Building B,90.2,6.2,86
2024-02-21,Wed,14,Building C,57.1,6.2,100
2024-02-21,Wed,14,Building D,66.8,6.2,96
2024-02-21,Wed,15,Building A,74.2,4.4,100
2024-02-21,Wed,15,Building B,89.9,4.4,100
2024-02-21,Wed,15,Building C,52.8,4.4,95
2024-02-21,Wed,15,Building D,81,4.4,100
2024-02-21,Wed,16,Building A,59.6,3.3,89
2024-02-21,Wed,16,Building B,70.7,3.3,82
2024-02-21,Wed,16,Building C,54.3,3.3,80
2024-02-21,Wed,16,Building D,76,3.3,82
2024-02-21,Wed,17,Building A,69.2,1,64
2024-02-21,Wed,17,Building B,66.7,1,68
2024-02-21,Wed,17,Building C,51.8,1,62
2024-02-21,Wed,17,Building D,59.2,1,61
2024-02-21,Wed,18,Building A,61.6,-0.9,42
2024-02-21,Wed,18,Building B,63.9,-0.9,38
2024-02-21,Wed,18,Building C,53.3,-0.9,39
2024-02-21,Wed,18,Building D,64.4,-0.9,40
2024-02-21,Wed,19,Building A,64.2,-2.9,28
2024-02-21,Wed,19,Building B,69.2,-2.9,34
2024-02-21,Wed,19,Building C,52.4,-2.9,29
2024-02-21,Wed,19,Building D,63.4,-2.9,29
2024-02-21,Wed,20,Building A,65.5,-4.5,28
2024-02-21,Wed,20,Building B,69.2,-4.5,24
2024-02-21,Wed,20,Building C,55.1,-4.5,25
2024-02-21,Wed,20,Building D,62.4,-4.5,24
2024-02-21,Wed,21,Building A,56.5,-6.3,22
2024-02-21,Wed,21,Building B,59.8,-6.3,22
2024-02-21,Wed,21,Building C,62.4,-6.3,21
2024-02-21,Wed,21,Building D,68.3,-6.3,21
2024-02-21,Wed,22,Building A,61,-8,16
2024-02-21,Wed,22,Building B,71.2,-8,16
2024-02-21,Wed,22,Building C,57.6,-8,13
2024-02-21,Wed,22,Building D,57.5,-8,17
2024-02-21,Wed,23,Building A,65.8,-8.6,10
2024-02-21,Wed,23,Building B,69.5,-8.6,9
2024-02-21,Wed,23,Building C,59.8,-8.6,11
2024-02-21,Wed,23,Building D,69.4,-8.6,10
2024-02-22,Thu,0,Building A,64.7,-8.2,11
2024-02-22,Thu,0,Building B,59,-8.2,11
2024-02-22,Thu,0,Building C,63,-8.2,9
2024-02-22,Thu,0,Building D,55.6,-8.2,11
2024-02-22,Thu,1,Building A,59.6,-9,9
2024-02-22,Thu,1,Building B,68.4,-9,11
2024-02-22,Thu,1,Building C,56.3,-9,9
2024-02-22,Thu,1,Building D,62,-9,10
2024-02-22,Thu,2,Building A,64.1,-8.1,9
2024-02-22,Thu,2,Building B,63.8,-8.1,9
2024-02-22,Thu,2,Building C,59.4,-8.1,10
2024-02-22,Thu,2,Building D,61.9,-8.1,10
2024-02-22,Thu,3,Building A,50.9,-6.2,10
2024-02-22,Thu,3,Building B,59.7,-6.2,9
2024-02-22,Thu,3,Building C,54.2,-6.2,11
2024-02-22,Thu,3,Building D,65.9,-6.2,9
2024-02-22,Thu,4,Building A,53.2,-4.6,11
2024-02-22,Thu,4,Building B,64.3,-4.6,9
2024-02-22,Thu,4,Building C,48.6,-4.6,10
2024-02-22,Thu,4,Building D,62.6,-4.6,9
2024-02-22,Thu,5,Building A,49.6,-3.3,14
2024-02-22,Thu,5,Building B,66.2,-3.3,17
2024-02-22,Thu,5,Building C,56.4,-3.3,17
2024-02-22,Thu,5,Building D,53,-3.3,13
2024-02-22,Thu,6,Building A,61,-1,31
2024-02-22,Thu,6,Building B,65.6,-1,26
2024-02-22,Thu,6,Building C,54.5,-1,34
2024-02-22,Thu,6,Building D,63.6,-1,34
2024-02-22,Thu,7,Building A,59.8,1,46
2024-02-22,Thu,7,Building B,71.9,1,44
2024-02-22,Thu,7,Building C,51.8,1,45
2024-02-22,Thu,7,Building D,66.7,1,57
2024-02-22,Thu,8,Building A,72.5,3.1,91
2024-02-22,Thu,8,Building B,75.9,3.1,84
2024-02-22,Thu,8,Building C,57.3,3.1,89
2024-02-22,Thu,8,Building D,65.7,3.1,81
2024-02-22,Thu,9,Building A,76.4,4.2,93
2024-02-22,Thu,9,Building B,75.5,4.2,81
2024-02-22,Thu,9,Building C,61.2,4.2,100
2024-02-22,Thu,9,Building D,81.7,4.2,100
2024-02-22,Thu,10,Building A,61.8,5.5,100
2024-02-22,Thu,10,Building B,91.2,5.5,100
2024-02-22,Thu,10,Building C,54.1,5.5,93
2024-02-22,Thu,10,Building D,67.4,5.5,100
2024-02-22,Thu,11,Building A,72.7,6.3,100
2024-02-22,Thu,11,Building B,84.7,6.3,100
2024-02-22,Thu,11,Building C,54.2,6.3,100
2024-02-22,Thu,11,Building D,72.7,6.3,100
2024-02-22,Thu,12,Building A,69.7,7.1,83
2024-02-22,Thu,12,Building B,85.2,7.1,92
