order_date,year_month,category,subcategory,region,revenue,quantity
2024-04-15,2024-04,Clothing,Pants,Northeast,466.55,4
2024-04-16,2024-04,Electronics,Laptops,Southeast,1144.38,1
2024-04-25,2024-04,Electronics,Phones,West,1204.7,4
2024-04-22,2024-04,Clothing,Shoes,Southeast,660.13,3
2024-04-24,2024-04,Electronics,Phones,Northeast,797.3,2
2024-04-09,2024-04,Electronics,Phones,Northeast,1332.9,2
2024-04-20,2024-04,Home,Furniture,Midwest,713.5,2
2024-04-15,2024-04,Home,Furniture,Southeast,696.7,1
2024-04-01,2024-04,Clothing,Pants,West,172.65,2
2024-04-30,2024-04,Home,Lighting,Midwest,304.13,2
2024-04-27,2024-04,Sports,Fitness,Northeast,2350.72,4
2024-04-10,2024-04,Clothing,Shirts,Northeast,135.4,2
2024-04-16,2024-04,Clothing,Shoes,West,398.74,2
2024-04-08,2024-04,Clothing,Shirts,Southeast,103.35,4
2024-04-19,2024-04,Electronics,Laptops,Midwest,4753.67,4
2024-04-30,2024-04,Clothing,Pants,Midwest,112.67,1
2024-04-10,2024-04,Clothing,Pants,West,397.95,4
2024-04-24,2024-04,Sports,Fitness,Midwest,1854.25,3
2024-04-22,2024-04,Clothing,Shirts,Northeast,110.08,3
2024-04-23,2024-04,Clothing,Pants,West,172.83,3
2024-04-13,2024-04,Electronics,Headphones,Midwest,269.61,4
2024-04-03,2024-04,Clothing,Shoes,West,427.52,2
2024-04-06,2024-04,Electronics,Phones,Southeast,1650.46,2
2024-04-20,2024-04,Clothing,Shirts,Northeast,72.85,2
2024-04-06,2024-04,Clothing,Shoes,Midwest,205.19,2
2024-04-27,2024-04,Home,Furniture,Midwest,2626.16,2
2024-04-20,2024-04,Sports,Fitness,West,615.53,1
2024-04-14,2024-04,Sports,Fitness,West,349.48,1
2024-04-11,2024-04,Home,Furniture,Midwest,4430.1,3
2024-04-20,2024-04,Sports,Apparel,Northeast,103.35,3
2024-04-25,2024-04,Electronics,Laptops,Southeast,5024.38,4
2024-04-26,2024-04,Clothing,Pants,Southeast,103.12,2
2024-04-13,2024-04,Clothing,Shirts,Southeast,60.01,2
2024-04-01,2024-04,Home,Furniture,Southeast,3493.08,4
2024-04-14,2024-04,Electronics,Phones,Southeast,1331.89,2
2024-04-16,2024-04,Clothing,Shirts,Midwest,121.12,3
2024-04-24,2024-04,Clothing,Shirts,Midwest,361.14,4
2024-04-14,2024-04,Sports,Fitness,Northeast,605.34,1
2024-04-18,2024-04,Home,Lighting,Midwest,95.01,1
2024-04-27,2024-04,Home,Lighting,Southeast,164.42,1
2024-04-16,2024-04,Electronics,Laptops,Southeast,1305.87,1
2024-04-03,2024-04,Home,Lighting,Southeast,519.63,3
2024-04-10,2024-04,Home,Furniture,Midwest,4816.87,3
2024-04-10,2024-04,Sports,Apparel,West,78.48,2
2024-05-30,2024-05,Clothing,Shoes,West,62.88,1
2024-05-23,2024-05,Sports,Fitness,West,345.72,2
2024-05-15,2024-05,Home,Furniture,Midwest,1519.56,4
2024-05-06,2024-05,Sports,Outdoor,Southeast,166.31,1
2024-05-01,2024-05,Sports,Outdoor,Southeast,587.71,2
2024-05-09,2024-05,Sports,Apparel,West,112.72,3
2024-05-08,2024-05,Electronics,Headphones,West,49.55,1
2024-05-08,2024-05,Home,Kitchen,Midwest,599.36,2
2024-05-29,2024-05,Sports,Fitness,Midwest,387.17,2
2024-05-18,2024-05,Sports,Outdoor,Northeast,1213.42,4
2024-05-10,2024-05,Electronics,Phones,Midwest,1357.52,2
2024-05-15,2024-05,Sports,Fitness,West,63.13,1
2024-05-17,2024-05,Clothing,Shoes,West,543.94,4
2024-05-10,2024-05,Clothing,Shoes,West,234.54,1
2024-05-12,2024-05,Sports,Fitness,Northeast,507.68,1
2024-05-21,2024-05,Electronics,Headphones,West,116.09,2
2024-05-03,2024-05,Home,Kitchen,Southeast,86.49,1
2024-05-10,2024-05,Home,Lighting,Midwest,53.24,1
2024-05-26,2024-05,Electronics,Laptops,Midwest,1780.44,2
2024-05-06,2024-05,Clothing,Pants,Midwest,258.59,4
2024-05-31,2024-05,Sports,Apparel,Midwest,109.96,2
2024-05-18,2024-05,Sports,Apparel,Northeast,460.75,3
2024-05-31,2024-05,Electronics,Laptops,Northeast,3237.73,3
2024-05-29,2024-05,Electronics,Headphones,Midwest,609.06,3
2024-05-31,2024-05,Clothing,Pants,West,212.57,3
2024-05-01,2024-05,Home,Lighting,Northeast,583.15,3
2024-05-12,2024-05,Electronics,Phones,Southeast,1302.48,3
2024-05-23,2024-05,Sports,Outdoor,West,601.63,4
2024-05-10,2024-05,Home,Kitchen,Northeast,1074.71,4
2024-05-16,2024-05,Home,Lighting,West,95.58,3
2024-05-25,2024-05,Home,Furniture,Southeast,995.09,1
2024-05-22,2024-05,Sports,Outdoor,Northeast,433.4,1
2024-05-22,2024-05,Sports,Fitness,Midwest,265.96,1
2024-05-21,2024-05,Electronics,Phones,West,440.85,2
2024-05-07,2024-05,Home,Lighting,West,179.97,2
2024-05-26,2024-05,Home,Lighting,Midwest,61.28,2
2024-05-30,2024-05,Sports,Fitness,Northeast,1563.04,3
2024-05-01,2024-05,Sports,Outdoor,Northeast,825.92,4
2024-05-09,2024-05,Clothing,Pants,Southeast,131.21,3
2024-05-31,2024-05,Home,Kitchen,West,338.99,3
2024-05-06,2024-05,Electronics,Headphones,Midwest,340.78,2
2024-05-01,2024-05,Clothing,Shirts,Southeast,49.08,1
2024-05-13,2024-05,Electronics,Headphones,Midwest,311,2
2024-05-19,2024-05,Home,Furniture,Northeast,4726.51,3
2024-05-29,2024-05,Home,Furniture,Northeast,1768.91,2
2024-05-18,2024-05,Sports,Outdoor,West,1214.66,3
2024-05-25,2024-05,Home,Lighting,Midwest,92.64,1
2024-05-16,2024-05,Sports,Apparel,West,321.03,3
2024-05-25,2024-05,Electronics,Headphones,Southeast,207.36,4
2024-05-14,2024-05,Electronics,Phones,Midwest,2258.88,4
2024-05-01,2024-05,Electronics,Laptops,West,1274.82,1
2024-05-14,2024-05,Electronics,Headphones,Midwest,237.58,1
2024-05-30,2024-05,Home,Kitchen,Southeast,1159.18,4
2024-05-16,2024-05,Home,Kitchen,West,127.14,2
2024-05-09,2024-05,Home,Lighting,West,217.53,4
2024-05-03,2024-05,Electronics,Laptops,West,430.15,1
2024-05-03,2024-05,Electronics,Phones,West,451.21,2
2024-05-12,2024-05,Clothing,Pants,West,241.61,2
2024-05-22,2024-05,Electronics,Phones,Midwest,626.74,1
2024-05-01,2024-05,Electronics,Headphones,West,824.51,4
2024-05-01,2024-05,Home,Lighting,Midwest,625.02,4
2024-05-14,2024-05,Clothing,Shirts,Southeast,84.19,2
2024-05-20,2024-05,Sports,Fitness,Midwest,397.1,1
2024-05-04,2024-05,Home,Furniture,Northeast,3609.65,4
2024-05-31,2024-05,Sports,Outdoor,Northeast,590.68,4
2024-05-02,2024-05,Sports,Apparel,Midwest,175.79,1
2024-05-07,2024-05,Electronics,Phones,Southeast,807.41,1
2024-05-23,2024-05,Clothing,Shirts,Northeast,77.31,3
2024-05-04,2024-05,Clothing,Pants,Midwest,101.29,1
2024-05-16,2024-05,Sports,Fitness,West,958.84,3
2024-05-18,2024-05,Home,Lighting,Northeast,30.76,1
2024-05-07,2024-05,Clothing,Shirts,Southeast,306.56,4
2024-05-18,2024-05,Clothing,Pants,Midwest,163.02,2
2024-05-07,2024-05,Sports,Outdoor,Northeast,90.23,1
2024-05-28,2024-05,Electronics,Phones,Northeast,566.27,1
2024-05-16,2024-05,Electronics,Laptops,Northeast,3692.69,4
2024-05-27,2024-05,Home,Furniture,West,4851.22,3
2024-05-12,2024-05,Clothing,Pants,West,150.2,4
2024-06-15,2024-06,Electronics,Headphones,West,234.43,1
2024-06-07,2024-06,Sports,Apparel,Midwest,145.11,4
2024-06-17,2024-06,Electronics,Headphones,Midwest,232.38,4
2024-06-24,2024-06,Clothing,Shoes,Southeast,253.31,3
2024-06-24,2024-06,Home,Kitchen,Midwest,770.88,3
2024-06-14,2024-06,Sports,Apparel,Midwest,111.6,2
2024-06-15,2024-06,Sports,Apparel,Midwest,239.71,3
2024-06-06,2024-06,Clothing,Pants,West,365.09,3
2024-06-13,2024-06,Clothing,Shirts,West,268.26,3
2024-06-17,2024-06,Electronics,Headphones,Southeast,99.76,1
2024-06-16,2024-06,Sports,Fitness,Midwest,166.97,3
2024-06-12,2024-06,Home,Lighting,Southeast,313.28,2
2024-06-10,2024-06,Clothing,Pants,Northeast,362.65,4
2024-06-04,2024-06,Home,Furniture,Midwest,4852.09,3
2024-06-28,2024-06,Home,Kitchen,Northeast,823.8,3
2024-06-03,2024-06,Home,Furniture,Northeast,1505.82,1
2024-06-16,2024-06,Electronics,Headphones,Midwest,641.75,4
2024-06-22,2024-06,Clothing,Pants,West,153.37,2
2024-06-28,2024-06,Home,Lighting,West,416.47,3
2024-06-13,2024-06,Clothing,Shirts,West,208.43,4
2024-06-12,2024-06,Clothing,Shoes,Northeast,639.29,4
2024-06-09,2024-06,Electronics,Laptops,Southeast,2286.27,3
2024-06-07,2024-06,Home,Kitchen,Southeast,185.79,4
2024-06-19,2024-06,Sports,Fitness,Midwest,366.76,2
2024-06-27,2024-06,Clothing,Shoes,West,532.09,3
2024-06-26,2024-06,Sports,Outdoor,Northeast,234.75,1
2024-06-03,2024-06,Sports,Outdoor,Northeast,971.61,4
2024-06-17,2024-06,Clothing,Shoes,West,78.54,1
2024-06-28,2024-06,Sports,Fitness,Northeast,599.53,1
2024-06-13,2024-06,Sports,Apparel,Midwest,501.01,3
2024-06-20,2024-06,Home,Kitchen,Northeast,131.62,1
2024-06-03,2024-06,Clothing,Pants,West,102.98,2
2024-06-05,2024-06,Electronics,Headphones,Northeast,673.69,3
2024-06-19,2024-06,Home,Kitchen,Midwest,610.64,3
2024-06-01,2024-06,Sports,Outdoor,Northeast,251.7,1
2024-06-05,2024-06,Electronics,Laptops,Southeast,2069.71,4
2024-06-28,2024-06,Home,Kitchen,West,585.51,2
2024-06-01,2024-06,Electronics,Headphones,Southeast,338.14,2
2024-06-07,2024-06,Clothing,Shirts,Northeast,196.51,4
2024-06-01,2024-06,Sports,Apparel,Midwest,187.68,2
2024-06-23,2024-06,Electronics,Laptops,Southeast,3664.21,4
2024-06-18,2024-06,Electronics,Headphones,West,249.32,2
2024-06-04,2024-06,Clothing,Shirts,West,172.45,2
2024-06-24,2024-06,Sports,Outdoor,Southeast,1201.92,3
2024-06-28,2024-06,Clothing,Shirts,Northeast,134.34,2
2024-06-14,2024-06,Clothing,Pants,West,401.48,4
2024-06-27,2024-06,Sports,Apparel,West,138.66,2
2024-06-18,2024-06,Clothing,Shirts,Northeast,294.51,4
2024-06-09,2024-06,Home,Lighting,Southeast,104.44,4
2024-06-12,2024-06,Sports,Outdoor,Northeast,413.25,2
2024-06-14,2024-06,Home,Furniture,West,4531.51,4
2024-06-14,2024-06,Home,Furniture,West,5746.65,4
2024-06-04,2024-06,Electronics,Laptops,West,1309.95,3
2024-06-20,2024-06,Home,Furniture,West,679.22,1
2024-06-05,2024-06,Home,Kitchen,Northeast,764,3
2024-06-16,2024-06,Home,Kitchen,Northeast,289.28,1
2024-06-27,2024-06,Clothing,Shirts,Northeast,175.44,4
2024-06-14,2024-06,Sports,Outdoor,Northeast,254.76,4
2024-06-18,2024-06,Clothing,Shirts,Midwest,130.39,2
2024-06-03,2024-06,Home,Furniture,Southeast,918.41,1
2024-06-26,2024-06,Clothing,Shoes,Southeast,176.61,1
2024-06-07,2024-06,Electronics,Headphones,Northeast,362.07,3
2024-06-03,2024-06,Home,Furniture,Midwest,1335.18,1
2024-06-04,2024-06,Sports,Apparel,Southeast,92.21,1
2024-06-26,2024-06,Electronics,Headphones,Midwest,186.02,1
2024-06-26,2024-06,Electronics,Phones,West,330.65,1
2024-06-12,2024-06,Clothing,Shoes,West,80.21,1
2024-06-12,2024-06,Sports,Outdoor,Northeast,540.73,4
2024-06-13,2024-06,Electronics,Phones,West,2011.37,4
2024-06-22,2024-06,Home,Furniture,Northeast,2062.64,2
2024-06-25,2024-06,Sports,Apparel,Southeast,486.57,4
2024-06-19,2024-06,Electronics,Headphones,West,624.05,3
2024-06-28,2024-06,Electronics,Laptops,West,2780.45,2
2024-06-10,2024-06,Electronics,Phones,Northeast,2914.26,4
2024-06-14,2024-06,Clothing,Pants,Northeast,85.23,1
2024-06-22,2024-06,Clothing,Pants,Northeast,126.52,1
2024-06-25,2024-06,Electronics,Headphones,Northeast,182.22,1
2024-06-16,2024-06,Clothing,Shoes,Southeast,486.4,3
2024-06-28,2024-06,Clothing,Shirts,Midwest,158.48,2
2024-06-18,2024-06,Home,Kitchen,Midwest,835.89,3
2024-06-21,2024-06,Sports,Outdoor,Southeast,427.95,4
2024-06-05,2024-06,Electronics,Phones,Northeast,270.32,1
2024-06-22,2024-06,Sports,Fitness,Northeast,134.31,1
2024-06-06,2024-06,Electronics,Headphones,West,520.59,3
2024-06-11,2024-06,Home,Furniture,Midwest,3565.7,4
2024-06-22,2024-06,Clothing,Shoes,Midwest,410.95,2
2024-06-25,2024-06,Sports,Outdoor,Midwest,1517.37,4
2024-06-10,2024-06,Home,Furniture,Northeast,4376.72,3
2024-06-04,2024-06,Sports,Apparel,Northeast,144.78,1
2024-06-07,2024-06,Home,Kitchen,West,491.74,2
2024-06-17,2024-06,Electronics,Phones,Southeast,2021.87,4
2024-06-03,2024-06,Clothing,Shoes,Northeast,145.7,1
2024-06-07,2024-06,Sports,Apparel,Southeast,225.82,2
2024-06-09,2024-06,Sports,Apparel,Southeast,483.41,4
2024-07-11,2024-07,Clothing,Pants,Midwest,169.64,3
2024-07-08,2024-07,Sports,Outdoor,Midwest,1282.23,3
2024-07-24,2024-07,Sports,Fitness,Northeast,1208.36,2
2024-07-25,2024-07,Electronics,Laptops,West,6823.57,4
2024-07-19,2024-07,Clothing,Shoes,Southeast,589.89,3
2024-07-06,2024-07,Clothing,Pants,Northeast,180.92,3
2024-07-26,2024-07,Sports,Fitness,West,300.65,1
2024-07-28,2024-07,Home,Kitchen,West,260.84,1
2024-07-09,2024-07,Clothing,Shirts,West,129.71,2
2024-07-21,2024-07,Home,Lighting,Midwest,45.74,2
2024-07-30,2024-07,Sports,Outdoor,Southeast,576.23,4
2024-07-17,2024-07,Home,Kitchen,Midwest,688.15,3
2024-07-16,2024-07,Electronics,Phones,West,574.68,1
2024-07-18,2024-07,Electronics,Phones,Northeast,1143.03,4
2024-07-07,2024-07,Clothing,Shoes,Midwest,376.85,4
2024-07-13,2024-07,Electronics,Laptops,Midwest,3281.45,3
2024-07-09,2024-07,Electronics,Laptops,Midwest,2290,3
2024-07-07,2024-07,Home,Furniture,Southeast,1266.13,2
2024-07-03,2024-07,Clothing,Pants,Southeast,275.02,2
2024-07-15,2024-07,Home,Furniture,Midwest,868.9,3
2024-07-10,2024-07,Home,Kitchen,Southeast,586.43,2
2024-07-27,2024-07,Clothing,Shirts,West,109.44,3
2024-07-24,2024-07,Clothing,Shoes,Northeast,124.2,1
2024-07-15,2024-07,Clothing,Shirts,West,174.54,3
2024-07-12,2024-07,Clothing,Pants,West,439.88,3
2024-07-24,2024-07,Clothing,Pants,Southeast,144.15,2
2024-07-05,2024-07,Home,Furniture,Southeast,731.59,2
2024-07-05,2024-07,Clothing,Shirts,Midwest,29.69,1
2024-07-31,2024-07,Clothing,Shoes,Midwest,619.61,4
2024-07-26,2024-07,Electronics,Phones,West,470.22,1
2024-07-08,2024-07,Home,Kitchen,West,434.28,3
2024-07-01,2024-07,Electronics,Laptops,Midwest,1633.87,1
2024-07-05,2024-07,Clothing,Shoes,Northeast,160.14,1
2024-07-17,2024-07,Clothing,Shirts,Midwest,178.02,2
2024-07-06,2024-07,Electronics,Headphones,Northeast,286.99,2
2024-07-18,2024-07,Sports,Apparel,West,106.89,2
2024-07-08,2024-07,Sports,Outdoor,Southeast,325.92,3
2024-07-15,2024-07,Electronics,Laptops,Northeast,3365.62,3
2024-07-03,2024-07,Clothing,Pants,Southeast,569.81,4
2024-07-04,2024-07,Clothing,Shoes,Midwest,478.6,2
2024-07-09,2024-07,Electronics,Laptops,Northeast,3824.83,4
2024-07-21,2024-07,Electronics,Headphones,Southeast,140.4,1
2024-07-27,2024-07,Electronics,Phones,Midwest,2145.51,2
2024-07-14,2024-07,Sports,Outdoor,Southeast,418.93,1
2024-07-22,2024-07,Electronics,Phones,Northeast,1990.06,2
2024-07-23,2024-07,Electronics,Headphones,Northeast,563.35,3
2024-07-23,2024-07,Sports,Fitness,Northeast,674.99,1
2024-07-06,2024-07,Clothing,Pants,Northeast,243.92,2
2024-07-05,2024-07,Home,Lighting,West,88.9,1
2024-07-12,2024-07,Home,Kitchen,Southeast,37.16,1
2024-07-21,2024-07,Home,Furniture,Southeast,1444.07,1
2024-07-21,2024-07,Sports,Apparel,Midwest,152.37,2
2024-07-25,2024-07,Clothing,Shirts,West,146.91,2
2024-07-20,2024-07,Sports,Apparel,West,379.39,3
2024-07-26,2024-07,Electronics,Laptops,West,4549.84,3
2024-07-16,2024-07,Clothing,Shirts,Midwest,88.49,2
2024-07-11,2024-07,Electronics,Laptops,Northeast,3884.64,2
2024-07-19,2024-07,Clothing,Shirts,Southeast,77.42,1
2024-07-28,2024-07,Sports,Outdoor,West,1184.79,3
2024-07-06,2024-07,Sports,Apparel,West,311.97,3
2024-07-21,2024-07,Clothing,Pants,Southeast,301.08,2
2024-07-20,2024-07,Sports,Outdoor,Northeast,163.51,1
2024-07-07,2024-07,Sports,Outdoor,West,505.07,2
2024-07-03,2024-07,Electronics,Headphones,Northeast,462.17,4
2024-07-01,2024-07,Home,Furniture,Northeast,1000.29,2
2024-07-26,2024-07,Sports,Fitness,West,574.44,1
2024-07-11,2024-07,Electronics,Laptops,Northeast,2443.88,2
2024-07-02,2024-07,Clothing,Shirts,Northeast,362.18,4
2024-07-05,2024-07,Sports,Outdoor,West,1149.57,3
2024-07-14,2024-07,Home,Furniture,Midwest,1689.81,4
2024-07-20,2024-07,Home,Lighting,Southeast,23.13,1
2024-07-17,2024-07,Home,Kitchen,Southeast,112.71,1
2024-07-15,2024-07,Clothing,Shirts,Northeast,99.9,2
2024-07-04,2024-07,Sports,Outdoor,West,1196.15,3
2024-07-18,2024-07,Clothing,Pants,West,561.89,4
2024-07-03,2024-07,Sports,Apparel,Southeast,730.52,4
2024-07-26,2024-07,Home,Furniture,Southeast,311.15,2
2024-07-01,2024-07,Sports,Outdoor,West,463.33,2
2024-07-12,2024-07,Clothing,Shoes,Southeast,541.75,3
2024-07-15,2024-07,Clothing,Shoes,Southeast,195.34,3
2024-07-13,2024-07,Sports,Apparel,West,400.3,2
2024-07-13,2024-07,Home,Lighting,West,80.26,1
2024-07-23,2024-07,Sports,Apparel,Northeast,814.46,4
2024-07-10,2024-07,Clothing,Pants,Southeast,41.82,1
2024-07-18,2024-07,Sports,Fitness,West,677.57,1
2024-07-11,2024-07,Electronics,Phones,West,2046.4,2
2024-07-07,2024-07,Home,Kitchen,West,366.04,2
2024-08-29,2024-08,Electronics,Phones,Southeast,995.31,1
2024-08-09,2024-08,Sports,Fitness,Midwest,627.4,1
2024-08-30,2024-08,Clothing,Shoes,Northeast,301.93,3
2024-08-30,2024-08,Home,Furniture,Southeast,2997.66,3
2024-08-21,2024-08,Home,Furniture,West,626.21,4
2024-08-04,2024-08,Clothing,Pants,Southeast,418.34,3
2024-08-31,2024-08,Electronics,Phones,Northeast,3156.16,4
2024-08-25,2024-08,Sports,Apparel,Southeast,111.91,3
2024-08-21,2024-08,Home,Furniture,Southeast,5706.94,4
2024-08-31,2024-08,Home,Kitchen,Midwest,620.39,3
2024-08-18,2024-08,Clothing,Shirts,Southeast,221.88,4
2024-08-27,2024-08,Sports,Apparel,Northeast,121.52,1
2024-08-22,2024-08,Sports,Outdoor,Southeast,249.99,3
2024-08-01,2024-08,Clothing,Shirts,West,136.81,4
2024-08-24,2024-08,Electronics,Phones,Northeast,602.22,2
2024-08-15,2024-08,Clothing,Shirts,Midwest,76.91,2
2024-08-30,2024-08,Clothing,Shirts,West,267.87,4
2024-08-14,2024-08,Clothing,Pants,Southeast,170.32,2
2024-08-24,2024-08,Sports,Outdoor,West,346.55,3
2024-08-11,2024-08,Sports,Outdoor,Southeast,154.37,1
2024-08-26,2024-08,Electronics,Laptops,Midwest,3773.2,3
2024-08-06,2024-08,Clothing,Pants,Midwest,67.32,1
2024-08-29,2024-08,Clothing,Shoes,Midwest,500.31,2
2024-08-22,2024-08,Sports,Fitness,West,684.96,4
2024-08-16,2024-08,Sports,Apparel,West,630.09,4
2024-08-08,2024-08,Sports,Fitness,Midwest,684.66,1
2024-08-23,2024-08,Clothing,Shoes,Southeast,494.54,4
2024-08-18,2024-08,Clothing,Shirts,Southeast,126.84,2
2024-08-19,2024-08,Clothing,Pants,Northeast,400.74,4
2024-08-28,2024-08,Sports,Apparel,Southeast,302.4,2
2024-08-07,2024-08,Home,Furniture,Southeast,3653,4
2024-08-08,2024-08,Home,Lighting,Midwest,361.23,3
2024-08-02,2024-08,Electronics,Phones,Midwest,3543.25,4
2024-08-24,2024-08,Clothing,Shirts,West,149.81,4
2024-08-08,2024-08,Home,Lighting,West,775.97,4
2024-08-20,2024-08,Clothing,Shoes,Northeast,333.55,3
2024-08-24,2024-08,Sports,Fitness,Southeast,236.7,1
2024-08-30,2024-08,Home,Lighting,Northeast,146.51,1
2024-08-29,2024-08,Sports,Outdoor,Northeast,534.37,2
2024-08-29,2024-08,Sports,Apparel,Midwest,581.28,4
2024-08-22,2024-08,Clothing,Shoes,Northeast,499.1,3
2024-08-14,2024-08,Electronics,Phones,Northeast,476.9,1
2024-08-03,2024-08,Electronics,Headphones,Midwest,185.11,1
2024-08-22,2024-08,Electronics,Headphones,Southeast,731.41,3
2024-08-12,2024-08,Sports,Outdoor,Northeast,417.93,4
2024-08-20,2024-08,Electronics,Phones,Northeast,2738.92,3
2024-08-29,2024-08,Electronics,Headphones,Northeast,307.3,2
2024-08-06,2024-08,Clothing,Shirts,Northeast,96.59,2
2024-08-10,2024-08,Electronics,Headphones,Midwest,362.69,2
2024-08-21,2024-08,Clothing,Pants,West,125.42,3
2024-08-02,2024-08,Home,Kitchen,Northeast,210.49,1
2024-08-03,2024-08,Home,Furniture,Northeast,544.28,3
2024-08-24,2024-08,Clothing,Shoes,West,661.44,3
2024-08-05,2024-08,Clothing,Pants,Midwest,184.42,2
2024-08-18,2024-08,Electronics,Phones,Southeast,1824.99,3
2024-08-26,2024-08,Electronics,Laptops,West,3904.25,4
2024-08-16,2024-08,Electronics,Laptops,Northeast,2235.82,3
2024-08-11,2024-08,Electronics,Laptops,Southeast,719.91,1
2024-08-09,2024-08,Sports,Fitness,Midwest,2644.36,4
2024-08-01,2024-08,Clothing,Shirts,Northeast,49.02,1
2024-08-26,2024-08,Electronics,Headphones,Northeast,353.61,4
2024-08-20,2024-08,Home,Lighting,Midwest,331.31,3
2024-08-16,2024-08,Electronics,Phones,Southeast,3045.39,3
2024-08-26,2024-08,Sports,Apparel,Southeast,538.76,4
2024-08-26,2024-08,Clothing,Pants,Southeast,308.65,4
2024-08-25,2024-08,Electronics,Headphones,West,242.92,2
2024-08-29,2024-08,Clothing,Pants,Midwest,57.22,1
2024-08-16,2024-08,Clothing,Pants,Northeast,382.6,4
2024-08-02,2024-08,Home,Lighting,Southeast,121.19,1
2024-08-30,2024-08,Clothing,Shoes,Midwest,108.56,1
2024-08-10,2024-08,Sports,Apparel,Northeast,103.96,1
2024-08-11,2024-08,Home,Furniture,Midwest,866.33,1
2024-08-07,2024-08,Sports,Outdoor,Midwest,2191.56,4
2024-08-30,2024-08,Sports,Fitness,West,403.99,2
2024-08-23,2024-08,Electronics,Phones,Northeast,1279.12,2
2024-08-26,2024-08,Sports,Apparel,West,70.23,2
2024-08-10,2024-08,Home,Furniture,Southeast,4285.94,4
2024-08-25,2024-08,Electronics,Phones,West,1388.72,3
2024-09-09,2024-09,Home,Furniture,Northeast,3901.77,3
2024-09-15,2024-09,Sports,Outdoor,Northeast,329.25,2
2024-09-30,2024-09,Clothing,Pants,West,223.84,4
2024-09-11,2024-09,Clothing,Pants,West,246.41,4
2024-09-18,2024-09,Home,Kitchen,Northeast,607.52,4
2024-09-23,2024-09,Electronics,Laptops,West,879.71,1
2024-09-21,2024-09,Sports,Fitness,Midwest,835.62,2
2024-09-26,2024-09,Clothing,Pants,West,139.15,1
2024-09-11,2024-09,Home,Lighting,West,384.48,2
2024-09-15,2024-09,Home,Furniture,Northeast,879.53,2
2024-09-10,2024-09,Electronics,Phones,Northeast,2439.29,4
2024-09-02,2024-09,Sports,Fitness,Midwest,246.56,3
2024-09-03,2024-09,Sports,Outdoor,Southeast,488.33,1
2024-09-15,2024-09,Electronics,Headphones,Northeast,407.72,4
2024-09-26,2024-09,Clothing,Pants,Southeast,613.37,4
2024-09-08,2024-09,Home,Kitchen,West,827.91,4
2024-09-16,2024-09,Electronics,Headphones,Southeast,205.04,1
2024-09-24,2024-09,Clothing,Shoes,Northeast,186.24,1
2024-09-09,2024-09,Home,Kitchen,Northeast,539.46,3
2024-09-15,2024-09,Clothing,Shoes,Southeast,274.28,3
2024-09-29,2024-09,Clothing,Pants,Midwest,51.51,1
2024-09-08,2024-09,Sports,Fitness,West,1237.75,4
2024-09-09,2024-09,Sports,Apparel,Northeast,613.75,4
2024-09-17,2024-09,Sports,Outdoor,Northeast,476.65,3
2024-09-22,2024-09,Sports,Fitness,West,678.77,1
2024-09-01,2024-09,Clothing,Pants,Southeast,299.61,4
2024-09-21,2024-09,Clothing,Pants,Southeast,404.52,4
2024-09-04,2024-09,Clothing,Pants,Northeast,273.43,2
2024-09-16,2024-09,Home,Furniture,Northeast,4458.44,4
2024-09-26,2024-09,Electronics,Headphones,Northeast,121.37,3
2024-09-21,2024-09,Sports,Outdoor,Northeast,1391.8,3
2024-09-10,2024-09,Home,Kitchen,West,388.7,3
2024-09-06,2024-09,Clothing,Shirts,Midwest,159.24,3
2024-09-07,2024-09,Electronics,Phones,West,2859.07,4
2024-09-27,2024-09,Sports,Apparel,Northeast,227.06,4
2024-09-26,2024-09,Electronics,Phones,Midwest,662.05,1
2024-09-29,2024-09,Sports,Outdoor,Midwest,122.27,1
2024-09-30,2024-09,Sports,Fitness,Midwest,663.07,1
2024-09-25,2024-09,Electronics,Headphones,West,237.55,2
2024-09-17,2024-09,Home,Lighting,Midwest,258.43,4
2024-09-25,2024-09,Home,Furniture,Southeast,1359.36,1
2024-09-19,2024-09,Sports,Fitness,Northeast,404.23,1
2024-09-28,2024-09,Electronics,Phones,Northeast,1776.23,2
2024-09-04,2024-09,Sports,Fitness,Northeast,400.53,2
2024-09-14,2024-09,Clothing,Shirts,West,106.87,2
2024-09-20,2024-09,Home,Kitchen,Northeast,423.71,2
2024-09-18,2024-09,Clothing,Shoes,Northeast,194.75,1
2024-09-13,2024-09,Clothing,Shirts,Midwest,68.86,1
2024-09-29,2024-09,Home,Lighting,Midwest,22.82,1
2024-09-15,2024-09,Electronics,Headphones,Midwest,167.89,2
2024-09-14,2024-09,Home,Lighting,Midwest,660.58,4
2024-09-14,2024-09,Home,Lighting,Midwest,93.68,1
2024-09-27,2024-09,Electronics,Phones,Southeast,1110.35,2
2024-09-15,2024-09,Sports,Fitness,Midwest,468.02,1
2024-09-04,2024-09,Electronics,Phones,Southeast,569.28,2
2024-09-09,2024-09,Clothing,Pants,Southeast,143.67,3
2024-09-11,2024-09,Sports,Apparel,Midwest,173.4,1
2024-09-04,2024-09,Sports,Fitness,Midwest,2396.09,4
2024-09-21,2024-09,Clothing,Pants,West,112.22,1
2024-09-13,2024-09,Clothing,Shirts,West,75.35,1
